Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Spectre Attacks: Exploitiag Speculative Executioa.,Spectre Attacks: Exploiting Speculative Execution.,0.08242011070251465,0.04479384422302246
Malsdown,Event Report: The John Lansdown Award.,1.6450881958007812e-05,3.314018249511719e-05
Computer Tcience Curriculc 2013,Tools for Analysis of Curricula Evolution Across Computer Science Curriculum Guidelines.,0.024393320083618164,0.017700672149658203
Aa Evaluatioa of Object-Orieated DBIS Developieats: 1994 Editioa.,An Evaluation of Object-Oriented DBMS Developments: 1994 Edition.,0.04140734672546387,0.02947688102722168
DARWIN: On sha Incramansal Migrasion of Lagacy Informasion Syssams,DARWIN: On the Incremental Migration of Legacy Information Systems,0.023036718368530273,0.016063928604125977
Integrcting Heterogeneout Cutonomout Dittributed Cpplicctiont Uting the DOM Prototype.,"Integrating Heterogeneous, Autonomous, Distributed Applications Using the DOM Prototype.",0.13041400909423828,0.05238604545593262
Object Model Ccpcbilitiet For Dittributed Object Mcncgement.,Object Model Capabilities For Distributed Object Management.,0.03625845909118652,0.02305769920349121
Iategratiag Object-Orieated Applicatioas aad Iiddleware with Relatioaal Databases.,Integrating Object-Oriented Applications and Middleware with Relational Databases.,0.11420679092407227,0.05983400344848633
Towcrdt c Trcntcction Mcncgement Tyttem for DOM.,Towards a Transaction Management System for DOM.,0.004799604415893555,0.0038459300994873047
A 'RISC' Objacs Modal for Objacs Syssam Insaroparasion: Concapss and Applicasions.,A 'RISC' Object Model for Object System Interoperation: Concepts and Applications.,0.06904888153076172,0.05178999900817871
IetaObject Protocol Coacepts for a RISC Object Iodel.,MetaObject Protocol Concepts for a RISC Object Model.,0.04807424545288086,0.03605961799621582
Object Dctc Lcngucge Fccilitiet for Multimedic Dctc Typet.,Object Data Language Facilities for Multimedia Data Types.,0.06219005584716797,0.03375363349914551
Object Dctc Model Fccilitiet for Multimedic Dctc Typet.,Object Data Model Facilities for Multimedia Data Types.,0.058971405029296875,0.0349278450012207
Dittributed Object Mcncgement Technology.,Distributed Object Management Technology.,0.022167205810546875,0.015713930130004883
Experimentt with Ditpctching in c Dittributed Object Tyttem.,Experiments with Dispatching in a Distributed Object System.,0.05630064010620117,0.030981779098510742
Muffin: C Dittributed Dctcbcte Mcchine,Muffin: A Distributed Database Machine,0.008816957473754883,0.0068242549896240234
Object Orieated DBIS as a Geaeralizatioa of Relatioaal DBIS,Object Oriented DBMS as a Generalization of Relational DBMS,0.05086255073547363,0.03818845748901367
Inharisanca for ADSs (ravisad),How data can be the lingua franca for security and IT.,0.004914999008178711,0.0037565231323242188
Modificction of Uter Defined Typet,Modification of User Defined Types,0.03515434265136719,0.02156209945678711
Objacs ADSs (wish improvamanss for Valua ADSs),Object ADTs (with improvements for Value ADTs),0.02774214744567871,0.016108989715576172
Uaificatioa of Value aad Object ADTs,Unification of Value and Object ADTs,0.020928144454956055,0.013974666595458984
Die Repr&auil;seatatioa r&auil;uilichea Wisseas uad die Behaadluag voa Eiabettuagsprobleiea iit Quadtreedepiktioaea,Die Repr&auml;sentation r&auml;umlichen Wissens und die Behandlung von Einbettungsproblemen mit Quadtreedepiktionen,0.02618861198425293,0.018339157104492188
Clgebrciccl Optimizction of FTC-Exprettiont,Algebraical Optimization of FTA-Expressions,0.019075870513916016,0.016955852508544922
Wittentrepr&cuml;tentction und Mctchinellet Lernen,Wissensrepr&auml;sentation und Maschinelles Lernen,0.019115447998046875,0.013446807861328125
Cn Clgebrcic Chcrccterizction of TTUF,An Algebraic Characterization of STUF,0.012005329132080078,0.010047435760498047
A Coibiaed Syibolic-Eipirical Apprach for the Autoiatic Traaslatioa of Coipouads,A Combined Symbolic-Empirical Apprach for the Automatic Translation of Compounds,0.057196617126464844,0.038137197494506836
Zur Tyttemcrchitektur von LILOG,Zur Systemarchitektur von LILOG,0.0023012161254882812,0.0022459030151367188
Manganoriansiarsa Auswarsung von Anfragan in dar Logikprogrammiarspracha PROLOG,Mengenorientierte Auswertung von Anfragen in der Logikprogrammiersprache PROLOG,0.039076805114746094,0.03003525733947754
Defiaite Resolutioa over Coastraiat Laaguages,Definite Resolution over Constraint Languages,0.03873848915100098,0.026700735092163086
Dokuieatatioa der Syatax der LILOG-Graiiatik,Dokumentation der Syntax der LILOG-Grammatik,0.011619329452514648,0.007422208786010742
Cogaitive Liaguistics: The Processiag of Spatial Coacepts,Cognitive Linguistics: The Processing of Spatial Concepts,0.0668325424194336,0.04601693153381348
LILOG-DB: Database Support for Kaowledge-Based Systeis,LILOG-DB: Database Support for Knowledge-Based Systems,0.07610011100769043,0.04300236701965332
Differenticl Cloture Computction for Genercl Horn-Clcute Queriet,Differential Closure Computation for General Horn-Clause Queries,0.05373716354370117,0.035811662673950195
SQL/Data Systei for VSE: A Relatioaal Data Systei for Applicatioa Developieat.,SQL/Data System for VSE: A Relational Data System for Application Development.,0.06005859375,0.04118227958679199
A Logical Operatioaal Seiaatics of Full Prolog,A Logical Operational Semantics of Full Prolog,0.0778815746307373,0.05064272880554199
Eia Fact Iaaager zur persisteatea Speicheruag variabel strukturierter koiplexer Objekte,Ein Fact Manager zur persistenten Speicherung variabel strukturierter komplexer Objekte,0.07250475883483887,0.057605743408203125
How could a good systei of practical aLP look like?,How could a good system of practical NLP look like?,0.037957191467285156,0.024614810943603516
I&ouil;glichkeitea des Eiasatzes eiaes dreiwertigea Theoreibeweisers,M&ouml;glichkeiten des Einsatzes eines dreiwertigen Theorembeweisers,0.018503665924072266,0.01336050033569336
Attribute Iaheritaace Iipleieated oa Top of a Relatioaal Database Systei,Attribute Inheritance Implemented on Top of a Relational Database System,0.08908629417419434,0.04871845245361328
LMT - Mcchine Trcntlction Demonttrction,LMT - Machine Translation Demonstration,0.021675586700439453,0.013352632522583008
Implementction Ctpectt of c Ncturcl Lcngucge Underttcnding Tyttem in c Prolog/DB Environment,Implementation Aspects of a Natural Language Understanding System in a Prolog/DB Environment,0.047318458557128906,0.03407454490661621
Sort Processiag ia a Deductive Database Systei,Sort Processing in a Deductive Database System,0.08562040328979492,0.05184006690979004
