Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Spectre Attacks: Exploitiag Speculative Executioa.,Spectre Attacks: Exploiting Speculative Execution.,0.02231574058532715,0.014385461807250977
Malsdown,Event Report: The John Lansdown Award.,1.4543533325195312e-05,5.2928924560546875e-05
Computer Tcience Curriculc 2013,Tools for Analysis of Curricula Evolution Across Computer Science Curriculum Guidelines.,0.009311437606811523,0.005554676055908203
Aa Evaluatioa of Object-Orieated DBIS Developieats: 1994 Editioa.,An Evaluation of Object-Oriented DBMS Developments: 1994 Edition.,0.01316213607788086,0.00813913345336914
DARWIN: On sha Incramansal Migrasion of Lagacy Informasion Syssams,DARWIN: On the Incremental Migration of Legacy Information Systems,0.01191401481628418,0.008620500564575195
Integrcting Heterogeneout Cutonomout Dittributed Cpplicctiont Uting the DOM Prototype.,"Integrating Heterogeneous, Autonomous, Distributed Applications Using the DOM Prototype.",0.011467695236206055,0.005530595779418945
Object Model Ccpcbilitiet For Dittributed Object Mcncgement.,Object Model Capabilities For Distributed Object Management.,0.0120697021484375,0.007989883422851562
Iategratiag Object-Orieated Applicatioas aad Iiddleware with Relatioaal Databases.,Integrating Object-Oriented Applications and Middleware with Relational Databases.,0.013879537582397461,0.007179975509643555
Towcrdt c Trcntcction Mcncgement Tyttem for DOM.,Towards a Transaction Management System for DOM.,0.000362396240234375,0.00014400482177734375
A 'RISC' Objacs Modal for Objacs Syssam Insaroparasion: Concapss and Applicasions.,A 'RISC' Object Model for Object System Interoperation: Concepts and Applications.,0.018991947174072266,0.014047861099243164
IetaObject Protocol Coacepts for a RISC Object Iodel.,MetaObject Protocol Concepts for a RISC Object Model.,0.006407022476196289,0.004518032073974609
Object Dctc Lcngucge Fccilitiet for Multimedic Dctc Typet.,Object Data Language Facilities for Multimedia Data Types.,0.006529569625854492,0.00576472282409668
Object Dctc Model Fccilitiet for Multimedic Dctc Typet.,Object Data Model Facilities for Multimedia Data Types.,0.005374908447265625,0.004839181900024414
Dittributed Object Mcncgement Technology.,Distributed Object Management Technology.,0.006433248519897461,0.005266666412353516
Experimentt with Ditpctching in c Dittributed Object Tyttem.,Experiments with Dispatching in a Distributed Object System.,0.006291389465332031,0.005152463912963867
Muffin: C Dittributed Dctcbcte Mcchine,Muffin: A Distributed Database Machine,0.00020575523376464844,7.486343383789062e-05
Object Orieated DBIS as a Geaeralizatioa of Relatioaal DBIS,Object Oriented DBMS as a Generalization of Relational DBMS,0.00677800178527832,0.005440473556518555
Inharisanca for ADSs (ravisad),How data can be the lingua franca for security and IT.,0.00048422813415527344,0.00022268295288085938
Modificction of Uter Defined Typet,Modification of User Defined Types,0.010426998138427734,0.007970333099365234
