Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Spectre Attacks: Exploitiag Speculative Executioa.,Spectre Attacks: Exploiting Speculative Execution.,0.19130587577819824,0.1797347068786621
Malsdown,Event Report: The John Lansdown Award.,2.574920654296875e-05,3.337860107421875e-05
Computer Tcience Curriculc 2013,Scaling High School Computer Science: Exploring Computer Science and Computer Science Principles.,0.2827136516571045,0.11942672729492188
Aa Evaluatioa of Object-Orieated DBIS Developieats: 1994 Editioa.,An Evaluation of Object-Oriented DBMS Developments: 1994 Edition.,0.3039572238922119,0.1555471420288086
DARWIN: On sha Incramansal Migrasion of Lagacy Informasion Syssams,DARWIN: On the Incremental Migration of Legacy Information Systems,0.3116786479949951,0.17139911651611328
Integrcting Heterogeneout Cutonomout Dittributed Cpplicctiont Uting the DOM Prototype.,"Integrating Heterogeneous, Autonomous, Distributed Applications Using the DOM Prototype.",0.499204158782959,0.23235225677490234
Object Model Ccpcbilitiet For Dittributed Object Mcncgement.,Object Model Capabilities For Distributed Object Management.,0.4960033893585205,0.2534630298614502
Iategratiag Object-Orieated Applicatioas aad Iiddleware with Relatioaal Databases.,Integrating Object-Oriented Applications and Middleware with Relational Databases.,0.6450345516204834,0.31095314025878906
Towcrdt c Trcntcction Mcncgement Tyttem for DOM.,Towards a Transaction Management System for DOM.,0.12395381927490234,0.09641242027282715
A 'RISC' Objacs Modal for Objacs Syssam Insaroparasion: Concapss and Applicasions.,A 'RISC' Object Model for Object System Interoperation: Concepts and Applications.,0.3982405662536621,0.25413060188293457
IetaObject Protocol Coacepts for a RISC Object Iodel.,MetaObject Protocol Concepts for a RISC Object Model.,0.20564532279968262,0.09692001342773438
Object Dctc Lcngucge Fccilitiet for Multimedic Dctc Typet.,Object Data Language Facilities for Multimedia Data Types.,0.25802087783813477,0.15127825736999512
Object Dctc Model Fccilitiet for Multimedic Dctc Typet.,Object Data Model Facilities for Multimedia Data Types.,0.41106605529785156,0.2372596263885498
Dittributed Object Mcncgement Technology.,Distributed Object Management Technology.,0.3176743984222412,0.1414201259613037
Experimentt with Ditpctching in c Dittributed Object Tyttem.,Experiments with Dispatching in a Distributed Object System.,0.4293327331542969,0.17831039428710938
Muffin: C Dittributed Dctcbcte Mcchine,Distributed Picard Iteration: Application to Distributed EM and Distributed PCA.,0.13310837745666504,0.059090614318847656
Object Orieated DBIS as a Geaeralizatioa of Relatioaal DBIS,Object Oriented DBMS as a Generalization of Relational DBMS,0.4347248077392578,0.2495131492614746
Inharisanca for ADSs (ravisad),How data can be the lingua franca for security and IT.,0.0198822021484375,0.014333486557006836
Modificction of Uter Defined Typet,Modification of User Defined Types,0.048978567123413086,0.0339503288269043
Objacs ADSs (wish improvamanss for Valua ADSs),Object ADTs (with improvements for Value ADTs),0.0494081974029541,0.03200554847717285
Uaificatioa of Value aad Object ADTs,Unification of Value and Object ADTs,0.1609022617340088,0.0902562141418457
Die Repr&auil;seatatioa r&auil;uilichea Wisseas uad die Behaadluag voa Eiabettuagsprobleiea iit Quadtreedepiktioaea,Die Repr&auml;sentation r&auml;umlichen Wissens und die Behandlung von Einbettungsproblemen mit Quadtreedepiktionen,0.1301121711730957,0.11320090293884277
Clgebrciccl Optimizction of FTC-Exprettiont,Zebra Optimization Algorithm: A New Bio-Inspired Optimization Algorithm for Solving Optimization Algorithm.,0.1235051155090332,0.06714034080505371
Wittentrepr&cuml;tentction und Mctchinellet Lernen,Wissensrepr&auml;sentation und Maschinelles Lernen,0.06315159797668457,0.05467033386230469
Cn Clgebrcic Chcrccterizction of TTUF,An Algebraic Characterization of STUF,0.03601813316345215,0.02681136131286621
A Coibiaed Syibolic-Eipirical Apprach for the Autoiatic Traaslatioa of Coipouads,A Combined Symbolic-Empirical Apprach for the Automatic Translation of Compounds,0.360424280166626,0.2337327003479004
Zur Tyttemcrchitektur von LILOG,Zur Systemarchitektur von LILOG,0.03463315963745117,0.014905452728271484
Manganoriansiarsa Auswarsung von Anfragan in dar Logikprogrammiarspracha PROLOG,Mengenorientierte Auswertung von Anfragen in der Logikprogrammiersprache PROLOG,0.14938092231750488,0.10244894027709961
Defiaite Resolutioa over Coastraiat Laaguages,Definite Resolution over Constraint Languages,0.16520285606384277,0.10261249542236328
Dokuieatatioa der Syatax der LILOG-Graiiatik,Dokumentation der Syntax der LILOG-Grammatik,0.08009743690490723,0.08102583885192871
Cogaitive Liaguistics: The Processiag of Spatial Coacepts,Cognitive Linguistics: The Processing of Spatial Concepts,0.3859121799468994,0.23188233375549316
LILOG-DB: Database Support for Kaowledge-Based Systeis,LILOG-DB: Database Support for Knowledge-Based Systems,0.415637731552124,0.23738479614257812
Differenticl Cloture Computction for Genercl Horn-Clcute Queriet,Differential Closure Computation for General Horn-Clause Queries,0.6211202144622803,0.29213809967041016
