Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Modificction of Uter Defined Typet,Modification of User Defined Types,5.173683166503906e-05,2.8371810913085938e-05
Objacs ADSs (wish improvamanss for Valua ADSs),Material Value Ethics in a Model Process for Values-Based Design.,3.9577484130859375e-05,1.3589859008789062e-05
Uaificatioa of Value aad Object ADTs,Unification of Value and Object ADTs,2.6226043701171875e-05,1.6689300537109375e-05
Die Repr&auil;seatatioa r&auil;uilichea Wisseas uad die Behaadluag voa Eiabettuagsprobleiea iit Quadtreedepiktioaea,Die Repr&auml;sentation r&auml;umlichen Wissens und die Behandlung von Einbettungsproblemen mit Quadtreedepiktionen,7.796287536621094e-05,5.4836273193359375e-06
Clgebrciccl Optimizction of FTC-Exprettiont,An OpenMP Implementation of FTCS Method for Reduced Black-Sholes Equation.,3.266334533691406e-05,5.0067901611328125e-06
Wittentrepr&cuml;tentction und Mctchinellet Lernen,,3.3855438232421875e-05,4.76837158203125e-07
Cn Clgebrcic Chcrccterizction of TTUF,Introduction of TTCN-3 into the product development process: considerations from an electronic devices developer point of view.,2.2411346435546875e-05,5.245208740234375e-06
A Coibiaed Syibolic-Eipirical Apprach for the Autoiatic Traaslatioa of Coipouads,A Combined Symbolic-Empirical Apprach for the Automatic Translation of Compounds,0.002118825912475586,0.0012090206146240234
Zur Tyttemcrchitektur von LILOG,Zur Systemarchitektur von LILOG,0.0001232624053955078,6.222724914550781e-05
Manganoriansiarsa Auswarsung von Anfragan in dar Logikprogrammiarspracha PROLOG,Mengenorientierte Auswertung von Anfragen in der Logikprogrammiersprache PROLOG,7.605552673339844e-05,2.0503997802734375e-05
Defiaite Resolutioa over Coastraiat Laaguages,Definite Resolution over Constraint Languages,0.0003833770751953125,0.00016427040100097656
Dokuieatatioa der Syatax der LILOG-Graiiatik,Dokumentation der Syntax der LILOG-Grammatik,2.9802322387695312e-05,8.106231689453125e-06
Cogaitive Liaguistics: The Processiag of Spatial Coacepts,Cognitive Linguistics: The Processing of Spatial Concepts,0.0010488033294677734,0.0007004737854003906
LILOG-DB: Database Support for Kaowledge-Based Systeis,LILOG-DB: Database Support for Knowledge-Based Systems,0.006630420684814453,0.002908468246459961
Differenticl Cloture Computction for Genercl Horn-Clcute Queriet,Parameter Reconstruction for General Transport Equation.,0.0005726814270019531,0.00020122528076171875
SQL/Data Systei for VSE: A Relatioaal Data Systei for Applicatioa Developieat.,SQL/Data System for VSE: A Relational Data System for Application Development.,0.0015330314636230469,0.0009393692016601562
A Logical Operatioaal Seiaatics of Full Prolog,A Logical Operational Semantics of Full Prolog,0.00038242340087890625,0.0001385211944580078
Eia Fact Iaaager zur persisteatea Speicheruag variabel strukturierter koiplexer Objekte,Ein Fact Manager zur persistenten Speicherung variabel strukturierter komplexer Objekte,0.00014829635620117188,4.124641418457031e-05
How could a good systei of practical aLP look like?,How could a good system of practical NLP look like?,0.0010814666748046875,0.0008854866027832031
I&ouil;glichkeitea des Eiasatzes eiaes dreiwertigea Theoreibeweisers,M&ouml;glichkeiten des Einsatzes eines dreiwertigen Theorembeweisers,0.0001735687255859375,6.270408630371094e-05
Attribute Iaheritaace Iipleieated oa Top of a Relatioaal Database Systei,Attribute Inheritance Implemented on Top of a Relational Database System,0.0026450157165527344,0.0016407966613769531
LMT - Mcchine Trcntlction Demonttrction,Negotiating Instruction Strategies during Robot Action Demonstration.,2.9087066650390625e-05,2.3126602172851562e-05
Implementction Ctpectt of c Ncturcl Lcngucge Underttcnding Tyttem in c Prolog/DB Environment,Implementation Aspects of a Natural Language Understanding System in a Prolog/DB Environment,6.699562072753906e-05,2.8133392333984375e-05
Sort Processiag ia a Deductive Database Systei,Sort Processing in a Deductive Database System,0.002748727798461914,0.0011937618255615234
EFTC: C Dctcbcte Retrievcl Clgebrc for Fecture Termt,Software-Defined Networking (SDN): Layers and Architecture Terminology.,5.0067901611328125e-05,1.1682510375976562e-05
Knowledge in Operction,Knowledge in Operation,0.0011324882507324219,0.0006189346313476562
Aa Overview oa Plaaaiag Applicatioas ia PROTOS-L,An Overview on Planning Applications in PROTOS-L,0.0015826225280761719,0.001382589340209961
&Uuil;ber Aas&auil;tze zur Darstelluag voa Koazeptea uad Prototypea,&Uuml;ber Ans&auml;tze zur Darstellung von Konzepten und Prototypen,0.00017642974853515625,6.4849853515625e-05
Attributive Coacept Descriptioas with Uaioas aad Coipleieats,Attributive Concept Descriptions with Unions and Complements,0.0018963813781738281,0.0015518665313720703
Ein prcktitcher Clgorithmut f&uuml;r die E-Unifikction,Ein praktischer Algorithmus f&uuml;r die E-Unifikation,0.0013015270233154297,0.000736236572265625
Siiulatioa Sprachlichea Versteheas: Geaerelle Probleie bei der seiaatischea Iaterpretatioa der aat&uuil;rlichea Sprache,Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der nat&uuml;rlichen Sprache,0.0016741752624511719,0.0013890266418457031
The Iastitute for Kaowledge Based Systeis ia the IBI Geriaay Scieatific Ceater,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,0.0021011829376220703,0.0013208389282226562
Konzapsion und Implamansiarung von Glaichhais f&uuml;r ainan sablaau-basiarsan Shaoram-Bawaisar,Konzeption und Implementierung von Gleichheit f&uuml;r einen tableau-basierten Theorem-Beweiser,0.00027108192443847656,0.00010824203491210938
PROSOS-L: Sowards a Knowladga Basa Programming Languaga,PROTOS-L: Towards a Knowledge Base Programming Language,0.0025746822357177734,0.0010378360748291016
Syataktische Iaforiatioaseiaheitea zu deutschea Adjektivea,Syntaktische Informationseinheiten zu deutschen Adjektiven,5.1021575927734375e-05,5.245208740234375e-06
On the Interpretction of Equclity Tortt cnd Logic Progrcmming,"On the Interpretation of Equality, Sorts, and Logic Programming",0.0028579235076904297,0.0018002986907958984
DInG - ein Dom&cuml;nen-orientierter Inkrementeller und Integrierter Generctor f&uuml;r koh&cuml;rente Texte,DInG - ein Dom&auml;nen-orientierter Inkrementeller und Integrierter Generator f&uuml;r koh&auml;rente Texte,0.0005841255187988281,0.0002856254577636719
Prozedurale Seiaatik. Repr&auil;seatatioa der Sprechergegeawart.,Prozedurale Semantik. Repr&auml;sentation der Sprechergegenwart.,4.792213439941406e-05,1.7642974853515625e-05
Elsa&szlig;-Waaderuag f&uuil;r Liaguistea: Exeiplarische Aaalyse uad Repr&auil;seatatioa eiaes Satzes aus eiaer Reisebeschreibuag,Elsa&szlig;-Wanderung f&uuml;r Linguisten: Exemplarische Analyse und Repr&auml;sentation eines Satzes aus einer Reisebeschreibung,0.00010657310485839844,2.002716064453125e-05
"""Dicsionary Dialog"" - Answurf das Funksionsumfangs f&uuml;r aina Banuszarschnissssalla ainas insagriarsan maschinallan/maschinanunsarss&uuml;szsan &Uuml;barsaszungssyssams und prososypischa Arssallung dar Bildschirmfolga f&uuml;r dia Funksion ""Samansischa Ralasion""","""Dictionary Dialog"" - Entwurf des Funktionsumfangs f&uuml;r eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterst&uuml;tzten &Uuml;bersetzungssystems und prototypische Erstellung der Bildschirmfolge f&uuml;r die Funktion ""Semantische Relation""",0.0010073184967041016,0.0006597042083740234
Zur Bahandlung komplaxar Objaksa in LILOG,Zur Behandlung komplexer Objekte in LILOG,3.743171691894531e-05,5.0067901611328125e-06
Compusasional aspacss of shraa-valuad logic,,2.47955322265625e-05,7.152557373046875e-07
Seiaatics of Logic Prograis with Equatioaal Abstract Data Type Specificatioas,Semantics of Logic Programs with Equational Abstract Data Type Specifications,0.004538536071777344,0.0026788711547851562
Procassing Spasial Knowladga in LILOG,,2.9802322387695312e-05,7.152557373046875e-07
A Reusable Lexical Database Tool for Iachiae Traaslatioa,A Reusable Lexical Database Tool for Machine Translation,0.0014221668243408203,0.0012137889862060547
Dar Lambak-Kalk&uuml;l. Aina Logik f&uuml;r laxikalischa Grammasikan,Der Lambek-Kalk&uuml;l. Eine Logik f&uuml;r lexikalische Grammatiken,0.00013637542724609375,4.839897155761719e-05
Paranshasischa Konssruksionan das Dausschan.,,3.266334533691406e-05,4.76837158203125e-07
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,0.00286102294921875,0.0021333694458007812
Aa Approach to Iaaage Large Iaheritaace aetworks,Automata Approach to Inexact Tree Pattern Matching Using 1-degree Edit Distance.,0.0006384849548339844,0.00041866302490234375
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,On the Problem of Masking Special Errors by Serial Signature Analysis,0.001157522201538086,0.00048089027404785156
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,6.961822509765625e-05,1.8835067749023438e-05
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,0.003009796142578125,0.001863241195678711
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,8.153915405273438e-05,2.6941299438476562e-05
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,0.00046443939208984375,0.00016999244689941406
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.00026679039001464844,0.00010561943054199219
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,Subsumtion f&uuml;r eine erweiterte attributive Sortenbeschreibungssprache,0.0004990100860595703,0.0003497600555419922
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,6.246566772460938e-05,1.6689300537109375e-05
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,3.695487976074219e-05,2.0265579223632812e-05
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.0002357959747314453,6.866455078125e-05
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",5.984306335449219e-05,3.5762786865234375e-06
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,Vor&uuml;berlegungen zur depiktionalen Repr&auml;sentation r&auml;umlichen Wissens,0.00011706352233886719,2.574920654296875e-05
Fully Persisteat B<sup>+</sup>-trees,Fully Persistent B<sup>+</sup>-trees,0.0002465248107910156,8.0108642578125e-05
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,,5.984306335449219e-05,7.152557373046875e-07
Dctcbcte Tncpthott.,,1.1682510375976562e-05,4.76837158203125e-07
"Ct Ecte with ""CT""",,7.152557373046875e-06,2.384185791015625e-07
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,8.130073547363281e-05,2.5272369384765625e-05
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.0001461505889892578,4.76837158203125e-05
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.00013446807861328125,4.124641418457031e-05
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,,5.459785461425781e-05,4.76837158203125e-07
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,The Semantics of Asserting and Retracting Clauses to Logic Programs,0.0010476112365722656,0.0006220340728759766
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.00012683868408203125,6.771087646484375e-05
Word Order cnd Focut Projection,Convex Optimization without Projection Steps,0.0013003349304199219,0.0010972023010253906
KL-ONE: Eine Einf&uuml;hrung,KL-ONE: Eine Einf&uuml;hrung,0.0005536079406738281,0.0001068115234375
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving shadows detection for solar radiation numerical models.,0.000232696533203125,8.726119995117188e-05
&Uuml;ber Vergleichtkonttruktionen,&Uuml;ber Vergleichskonstruktionen,3.409385681152344e-05,1.8358230590820312e-05
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.00016450881958007812,6.270408630371094e-05
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.00016450881958007812,5.6743621826171875e-05
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",0.00028514862060546875,6.651878356933594e-05
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,An Environment for Experimentation with Parsing Strategies,3.790855407714844e-05,4.76837158203125e-06
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,3.0517578125e-05,2.1457672119140625e-06
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.00039196014404296875,0.00014638900756835938
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,8.702278137207031e-05,2.86102294921875e-05
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Quantitative Analysen zu W&ouml;rterb&uuml;chern,6.961822509765625e-05,2.6941299438476562e-05
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,3.600120544433594e-05,1.9550323486328125e-05
The LILOG Kaowledge Represeatatioa Systei,The LILOG Knowledge Representation System,0.0009000301361083984,0.00017070770263671875
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,2.5987625122070312e-05,3.0994415283203125e-06
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,9.489059448242188e-05,2.4318695068359375e-05
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.0003809928894042969,0.00014019012451171875
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,3.647804260253906e-05,3.0994415283203125e-06
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.0005409717559814453,0.0002346038818359375
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.0021135807037353516,0.001222848892211914
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,0.0007588863372802734,0.0005879402160644531
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,9.918212890625e-05,3.814697265625e-05
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,0.00010037422180175781,3.337860107421875e-05
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,7.104873657226562e-05,2.1696090698242188e-05
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",7.772445678710938e-05,2.1219253540039062e-05
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,"Standards f&uuml;r das Programmieren in Prolog f&uuml;r LILOG, Version 2.0",0.0007684230804443359,0.0008037090301513672
Sha Sarm Rasriaval Abssracs Machina,,3.314018249511719e-05,7.152557373046875e-07
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,0.0007727146148681641,0.0006585121154785156
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,0.00026226043701171875,0.00010275840759277344
Ain Sransaksionskonzaps f&uuml;r LILOG,Ein Transaktionskonzept f&uuml;r LILOG,0.0001373291015625,8.893013000488281e-05
Disjuactive Uaificatioa,,1.621246337890625e-05,7.152557373046875e-07
Ereigaisse uad Repr&auil;seatatioaea,,1.9550323486328125e-05,2.384185791015625e-07
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.005499362945556641,0.0036776065826416016
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.0013077259063720703,0.0007607936859130859
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,2.0265579223632812e-05,6.67572021484375e-06
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,4.124641418457031e-05,1.5497207641601562e-05
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.0012090206146240234,0.0009324550628662109
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.0006532669067382812,0.0002608299255371094
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,5.364418029785156e-05,3.4332275390625e-05
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,4.744529724121094e-05,2.6226043701171875e-06
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,2.4080276489257812e-05,1.9073486328125e-06
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.0008683204650878906,0.0007236003875732422
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.0015094280242919922,0.0012269020080566406
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,7.772445678710938e-05,1.1205673217773438e-05
Wissansbasisvarwalsung f&uuml;r LILOG,Wissensbasisverwaltung f&uuml;r LILOG,0.000400543212890625,0.0001285076141357422
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.0002052783966064453,7.104873657226562e-05
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.00019669532775878906,4.458427429199219e-05
Ttrctegien zur Pronominclitierung,Strategien zur Pronominalisierung,2.6464462280273438e-05,1.621246337890625e-05
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.003014087677001953,0.0016274452209472656
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.0006508827209472656,0.0006382465362548828
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,3.695487976074219e-05,8.58306884765625e-06
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Szenario-basierte Testverfahren zur Zertifizierung von Wasserzeichen.,3.5762786865234375e-05,9.775161743164062e-06
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,4.38690185546875e-05,2.6226043701171875e-06
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.00048351287841796875,0.00022554397583007812
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,0.00010776519775390625,2.4080276489257812e-05
Mcthemcticcl Logic cnd Crtificicl Intelligence,Computational Intelligence (Computational Intelligence).,0.0017809867858886719,0.0015838146209716797
Synsaksischa Markmala dausscha Subssansiva,,2.956390380859375e-05,7.152557373046875e-07
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,0.0001246929168701172,4.649162292480469e-05
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,0.0003535747528076172,0.00013303756713867188
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Software Development with Code Maps.,0.001455545425415039,0.0010981559753417969
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,Forum as a Logic Programming Language.,0.00710296630859375,0.0025959014892578125
The Kaowledge Represeatatioa Laaguage L<sub>LILOG</sub>,The Knowledge Representation Language L<sub>LILOG</sub>,0.0008957386016845703,0.0001761913299560547
Aina Prolog-Shaoria f&uuml;r zaislicha Baziahungan zwischan Araignissan,Einsatz von Social Media f&uuml;r politische Kommunikation in Deutschland.,8.058547973632812e-05,2.4318695068359375e-05
The Stuttgart Type Uaificatioa Forialisi - User Iaaual,The Stuttgart Type Unification Formalism - User Manual,5.078315734863281e-05,1.9073486328125e-05
Lokale Verbea uad Pr&auil;positioaea: Seiaatische uad koazeptuelle Verarbeituag ia LEU II,Lokale Verben und Pr&auml;positionen: Semantische und konzeptuelle Verarbeitung in LEU II,0.00010204315185546875,2.765655517578125e-05
ILFA Iaterface Coacept,,1.3113021850585938e-05,4.76837158203125e-07
Sransacsions and Consissancy in Dissribusad Dasabasa Syssams.,Transactions and Consistency in Distributed Database Systems.,0.0004601478576660156,0.0002105236053466797
Knowledge Repretentction in LILOG,Knowledge Representation in LILOG,0.001138925552368164,0.00034618377685546875
A Logical Oparasional Samansics of Full Prolog Pars III: Buils-in Pradicasas for Filas Sarms Arishmasic and Inpus-Ouspus,"A Logical Operational Semantics of Full Prolog Part III: Built-in Predicates for Files, Terms, Arithmetic and Input-Output",0.00012803077697753906,2.8848648071289062e-05
Uting Knowledge-Bcted Methodt to Cdminittrcte cn Cccett Control Tyttem,Formulating Knowledge-Based Cloud Identity Selection.,0.002885580062866211,0.001683950424194336
Zur Verarbeituag voa Lokalisieruagsausdr&uuil;ckea ia eiaei hybridea Systei,Zur Verarbeitung von Lokalisierungsausdr&uuml;cken in einem hybriden System,0.00011157989501953125,4.2438507080078125e-05
Iategratioa voa Coastraiats ia die L<sub>LILOG</sub> Sorteabeschreibuagssprache,Integration von Constraints in die L<sub>LILOG</sub> Sortenbeschreibungssprache,6.008148193359375e-05,1.2159347534179688e-05
Mentcle Bilder und Wegbedeutungen,Mentale Bilder und Wegbedeutungen,2.4318695068359375e-05,1.1682510375976562e-05
Pluralbahandlung in nas&uuml;rlichsprachlichan Wissansvarabaisungssyssaman,Pluralbehandlung in nat&uuml;rlichsprachlichen Wissensverabeitungssystemen,0.00016951560974121094,4.315376281738281e-05
Cn Order-Torted Logic for Knowledge Repretentction Tyttemt,An Order-Sorted Logic for Knowledge Representation Systems,0.003521442413330078,0.0014717578887939453
