Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Spectre Attacks: Exploitiag Speculative Executioa.,Beyond Cache Attacks: Exploiting the Bus-based Communication Structure for Powerful On-Chip Microarchitectural Attacks.,0.11561298370361328,0.07518243789672852
Malsdown,On Pure Multi-Pushdown Automata that Perform Complete Pushdown Pops.,0.014857769012451172,0.01093602180480957
Computer Tcience Curriculc 2013,Checking Software Engineering Curricula with respect to SE2014 Curriculum Guidelines.,0.06006312370300293,0.04469132423400879
Aa Evaluatioa of Object-Orieated DBIS Developieats: 1994 Editioa.,An Evaluation of Object-Oriented DBMS Developments: 1994 Edition.,0.11286044120788574,0.08670830726623535
DARWIN: On sha Incramansal Migrasion of Lagacy Informasion Syssams,DARWIN: On the Incremental Migration of Legacy Information Systems,0.21176910400390625,0.15624356269836426
Integrcting Heterogeneout Cutonomout Dittributed Cpplicctiont Uting the DOM Prototype.,"Integrating Heterogeneous, Autonomous, Distributed Applications Using the DOM Prototype.",0.1367504596710205,0.09746766090393066
Object Model Ccpcbilitiet For Dittributed Object Mcncgement.,Object-Orienting the Web: Toward Objects and Object Models - Guest Editor's Introduction.,0.07953310012817383,0.054625749588012695
Iategratiag Object-Orieated Applicatioas aad Iiddleware with Relatioaal Databases.,Integrating Object-Oriented Applications and Middleware with Relational Databases.,0.13511109352111816,0.10955166816711426
Towcrdt c Trcntcction Mcncgement Tyttem for DOM.,Towards a Transaction Management System for DOM.,0.060785531997680664,0.05404996871948242
A 'RISC' Objacs Modal for Objacs Syssam Insaroparasion: Concapss and Applicasions.,A 'RISC' Object Model for Object System Interoperation: Concepts and Applications.,0.29198122024536133,0.21088695526123047
IetaObject Protocol Coacepts for a RISC Object Iodel.,MetaObject Protocol Concepts for a RISC Object Model.,0.09838032722473145,0.0746922492980957
Object Dctc Lcngucge Fccilitiet for Multimedic Dctc Typet.,Extended Virtual Type for a Multiple-Type Object with Repeating Types.,0.06262636184692383,0.052510738372802734
Object Dctc Model Fccilitiet for Multimedic Dctc Typet.,Extended Virtual Type for a Multiple-Type Object with Repeating Types.,0.08384919166564941,0.07378458976745605
Dittributed Object Mcncgement Technology.,Effective Multi-Object Tracking via Global Object Models and Object Constraint Learning.,0.09848475456237793,0.08056998252868652
Experimentt with Ditpctching in c Dittributed Object Tyttem.,Online Depth Image-Based Object Tracking with Sparse Representation and Object Detection.,0.10491561889648438,0.08843684196472168
Muffin: C Dittributed Dctcbcte Mcchine,Muffin: A Distributed Database Machine,0.02980971336364746,0.024550199508666992
Object Orieated DBIS as a Geaeralizatioa of Relatioaal DBIS,Object Oriented DBMS as a Generalization of Relational DBMS,0.06847739219665527,0.05638599395751953
Inharisanca for ADSs (ravisad),Le Mod&egrave;le Essais/Episodes - Un mod&egrave;le pour l'apprentissage &agrave; partir de traces d'utilisation pour l'assistance &agrave; la r&eacute;utilisation.,0.0627298355102539,0.0485377311706543
Modificction of Uter Defined Typet,Modification of User Defined Types,0.05649256706237793,0.04461169242858887
Objacs ADSs (wish improvamanss for Valua ADSs),Object ADTs (with improvements for Value ADTs),0.1121971607208252,0.0930330753326416
Uaificatioa of Value aad Object ADTs,Unification of Value and Object ADTs,0.11057472229003906,0.08653569221496582
Die Repr&auil;seatatioa r&auil;uilichea Wisseas uad die Behaadluag voa Eiabettuagsprobleiea iit Quadtreedepiktioaea,Die Repr&auml;sentation r&auml;umlichen Wissens und die Behandlung von Einbettungsproblemen mit Quadtreedepiktionen,0.278980016708374,0.18981385231018066
Clgebrciccl Optimizction of FTC-Exprettiont,Embedding Lattices of Fuzzy Subalgebras into Lattices of Crisp Subalgebras.,0.06231260299682617,0.04796457290649414
Wittentrepr&cuml;tentction und Mctchinellet Lernen,"Erfassung, Strukturierung und &Uuml;berpr&uuml;fung von Qualit&auml;tsanforderungen durch aktivit&auml;tenbasierte Qualit&auml;tsmodelle.",0.11458396911621094,0.0994408130645752
Cn Clgebrcic Chcrccterizction of TTUF,From Algebras and Coalgebras to Dialgebras.,0.049015045166015625,0.04220151901245117
A Coibiaed Syibolic-Eipirical Apprach for the Autoiatic Traaslatioa of Coipouads,A Combined Symbolic-Empirical Apprach for the Automatic Translation of Compounds,0.11986851692199707,0.11269998550415039
Zur Tyttemcrchitektur von LILOG,Zur Systemarchitektur von LILOG,0.059729576110839844,0.03926992416381836
Manganoriansiarsa Auswarsung von Anfragan in dar Logikprogrammiarspracha PROLOG,Mengenorientierte Auswertung von Anfragen in der Logikprogrammiersprache PROLOG,0.38550662994384766,0.2055072784423828
Defiaite Resolutioa over Coastraiat Laaguages,Definite Resolution over Constraint Languages,0.068572998046875,0.06089663505554199
Dokuieatatioa der Syatax der LILOG-Graiiatik,Dokumentation der Syntax der LILOG-Grammatik,0.0319056510925293,0.026398181915283203
Cogaitive Liaguistics: The Processiag of Spatial Coacepts,Cognitive Linguistics: The Processing of Spatial Concepts,0.08842325210571289,0.06799960136413574
LILOG-DB: Database Support for Kaowledge-Based Systeis,LILOG-DB: Database Support for Knowledge-Based Systems,0.07815766334533691,0.05872464179992676
Differenticl Cloture Computction for Genercl Horn-Clcute Queriet,Differential Closure Computation for General Horn-Clause Queries,0.13256192207336426,0.11734342575073242
SQL/Data Systei for VSE: A Relatioaal Data Systei for Applicatioa Developieat.,SQL/Data System for VSE: A Relational Data System for Application Development.,0.056964874267578125,0.0445709228515625
A Logical Operatioaal Seiaatics of Full Prolog,A Logical Operational Semantics of Full Prolog,0.057945966720581055,0.04932355880737305
Eia Fact Iaaager zur persisteatea Speicheruag variabel strukturierter koiplexer Objekte,Ein Fact Manager zur persistenten Speicherung variabel strukturierter komplexer Objekte,0.22586393356323242,0.17714405059814453
How could a good systei of practical aLP look like?,How could a good system of practical NLP look like?,0.1505570411682129,0.11162018775939941
I&ouil;glichkeitea des Eiasatzes eiaes dreiwertigea Theoreibeweisers,M&ouml;glichkeiten des Einsatzes eines dreiwertigen Theorembeweisers,0.16700363159179688,0.13906383514404297
Attribute Iaheritaace Iipleieated oa Top of a Relatioaal Database Systei,Attribute Inheritance Implemented on Top of a Relational Database System,0.07001185417175293,0.06342220306396484
LMT - Mcchine Trcntlction Demonttrction,LMT - Machine Translation Demonstration,0.0292665958404541,0.023415088653564453
Implementction Ctpectt of c Ncturcl Lcngucge Underttcnding Tyttem in c Prolog/DB Environment,Implementation Aspects of a Natural Language Understanding System in a Prolog/DB Environment,0.10098528861999512,0.09315919876098633
Sort Processiag ia a Deductive Database Systei,Sort Processing in a Deductive Database System,0.058640241622924805,0.05267214775085449
EFTC: C Dctcbcte Retrievcl Clgebrc for Fecture Termt,On BCK Algebras - Part I.b: An Attempt to Treat Unitarily the Algebras of Logic. New Algebras.,0.07617592811584473,0.059079647064208984
Knowledge in Operction,"Three Knowledge Management Strategies: Knowledge Hierarchies, Knowledge Markets, and Knowledge Communities.",0.06341195106506348,0.04088926315307617
Aa Overview oa Plaaaiag Applicatioas ia PROTOS-L,An Overview on Planning Applications in PROTOS-L,0.06872367858886719,0.0472559928894043
&Uuil;ber Aas&auil;tze zur Darstelluag voa Koazeptea uad Prototypea,&Uuml;ber Ans&auml;tze zur Darstellung von Konzepten und Prototypen,0.18453049659729004,0.14552974700927734
Attributive Coacept Descriptioas with Uaioas aad Coipleieats,An Engagement Model for Medication Management: From Prescription to Description and Conscription.,0.07696199417114258,0.05908918380737305
Ein prcktitcher Clgorithmut f&uuml;r die E-Unifikction,Einf&uuml;hrung eines plattform&uuml;bergreifenden Bezahlmodells f&uuml;r DIE WELT DIGITAL Gibt es Raum f&uuml;r Usability-Aktivit&auml;ten bei einem.,0.07303094863891602,0.051587820053100586
Siiulatioa Sprachlichea Versteheas: Geaerelle Probleie bei der seiaatischea Iaterpretatioa der aat&uuil;rlichea Sprache,Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der nat&uuml;rlichen Sprache,0.1833343505859375,0.11818575859069824
The Iastitute for Kaowledge Based Systeis ia the IBI Geriaay Scieatific Ceater,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,0.09239029884338379,0.07219719886779785
Konzapsion und Implamansiarung von Glaichhais f&uuml;r ainan sablaau-basiarsan Shaoram-Bawaisar,"Modellanforderungen f&uuml;r die raum-zeitliche Absch&auml;tzung der Folgen von Klima&auml;nderungen auf landwirtschaftliche Ertr&auml;ge, dargestellt f&uuml;r ausgew&auml;hlte Fruchtarten am Beispiel des Freistaates Sachsen.",0.26316404342651367,0.19547748565673828
PROSOS-L: Sowards a Knowladga Basa Programming Languaga,PROTOS-L: Towards a Knowledge Base Programming Language,0.12603187561035156,0.09497690200805664
Syataktische Iaforiatioaseiaheitea zu deutschea Adjektivea,Syntaktische Informationseinheiten zu deutschen Adjektiven,0.056615352630615234,0.04448747634887695
On the Interpretction of Equclity Tortt cnd Logic Progrcmming,"On the Interpretation of Equality, Sorts, and Logic Programming",0.12195491790771484,0.10326600074768066
DInG - ein Dom&cuml;nen-orientierter Inkrementeller und Integrierter Generctor f&uuml;r koh&cuml;rente Texte,DInG - ein Dom&auml;nen-orientierter Inkrementeller und Integrierter Generator f&uuml;r koh&auml;rente Texte,0.19743013381958008,0.1352698802947998
Prozedurale Seiaatik. Repr&auil;seatatioa der Sprechergegeawart.,Prozedurale Semantik. Repr&auml;sentation der Sprechergegenwart.,0.06199073791503906,0.056478261947631836
Elsa&szlig;-Waaderuag f&uuil;r Liaguistea: Exeiplarische Aaalyse uad Repr&auil;seatatioa eiaes Satzes aus eiaer Reisebeschreibuag,Elsa&szlig;-Wanderung f&uuml;r Linguisten: Exemplarische Analyse und Repr&auml;sentation eines Satzes aus einer Reisebeschreibung,0.31451892852783203,0.24069452285766602
"""Dicsionary Dialog"" - Answurf das Funksionsumfangs f&uuml;r aina Banuszarschnissssalla ainas insagriarsan maschinallan/maschinanunsarss&uuml;szsan &Uuml;barsaszungssyssams und prososypischa Arssallung dar Bildschirmfolga f&uuml;r dia Funksion ""Samansischa Ralasion""","""Dictionary Dialog"" - Entwurf des Funktionsumfangs f&uuml;r eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterst&uuml;tzten &Uuml;bersetzungssystems und prototypische Erstellung der Bildschirmfolge f&uuml;r die Funktion ""Semantische Relation""",0.7643594741821289,0.3995060920715332
Zur Bahandlung komplaxar Objaksa in LILOG,Zur Behandlung komplexer Objekte in LILOG,0.09183406829833984,0.07318258285522461
Compusasional aspacss of shraa-valuad logic,&#945;-Generalized lock resolution method in linguistic truth-valued lattice-valued logic.,0.07558608055114746,0.06707167625427246
Seiaatics of Logic Prograis with Equatioaal Abstract Data Type Specificatioas,Semantics of Logic Programs with Equational Abstract Data Type Specifications,0.11669683456420898,0.09157705307006836
Procassing Spasial Knowladga in LILOG,The Knowledge Grid: Demo of a Platform to Manage and Disseminate Computable Biomedical Knowledge using digital Knowledge Objects.,0.09257125854492188,0.06971526145935059
A Reusable Lexical Database Tool for Iachiae Traaslatioa,A Reusable Lexical Database Tool for Machine Translation,0.04690694808959961,0.03873014450073242
Dar Lambak-Kalk&uuml;l. Aina Logik f&uuml;r laxikalischa Grammasikan,Otomatik Kalite &Ouml;l&ccedil;&uuml;m&uuml;: Uygulama &Ouml;ncesi S&uuml;re&ccedil; Kalite &Ouml;l&ccedil;&uuml;m Seti ile Kamu Kurumunda bir Durum &Ccedil;al&#305;&#351;mas&#305;.,0.15284013748168945,0.11185646057128906
Paranshasischa Konssruksionan das Dausschan.,Jahresbericht 1971 des Fachnormenausschusses Informationsverarbeitung im Deutschen Normenausschu&szlig;.,0.08040213584899902,0.0685431957244873
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,0.09654450416564941,0.07796168327331543
Aa Approach to Iaaage Large Iaheritaace aetworks,A Robust IOT-Cloud IaaS for Data Availability within Minimum Latency.,0.02404952049255371,0.018628835678100586
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,Runlength Limited Codes for Single Error-Detection and Single Error-Correction with Mixed Type Errors.,0.10328340530395508,0.07388925552368164
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,0.17179536819458008,0.14715313911437988
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,0.09894824028015137,0.08759260177612305
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,0.1073305606842041,0.08633971214294434
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,0.12362384796142578,0.0988152027130127
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.12649011611938477,0.10876750946044922
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,"Nutzerbed&uuml;rfnisse als Herausforderungen f&uuml;r die Entwicklung und den Betrieb eines interdisziplin&auml;ren, medi&auml;vistischen Open-Access-Fachrepositoriums. Teil II: Sechs Handlungsempfehlungen: Woran k&uuml;nftig arbeiten?",0.18877768516540527,0.13244938850402832
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,0.11029553413391113,0.09854722023010254
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,0.05661463737487793,0.04813861846923828
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.09017515182495117,0.07407259941101074
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",0.11431455612182617,0.08919048309326172
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,Verst&auml;ndnis von zellul&auml;ren Zust&auml;nden und Zellzustands&uuml;berg&auml;ngen durch integrative Analyse epigenetischer Ver&auml;nderungen.,0.18322181701660156,0.12799549102783203
Fully Persisteat B<sup>+</sup>-trees,"RNS-to-Binary Converters for Two Four-Moduli Sets {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>-1} and {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>+1}.",0.07862520217895508,0.052022695541381836
